subID	Trial	Reward	Reward.Nom	Beta	Time	RT	Max	Mean	Stddev	Plaus	FC5	FC3	FC1	C5	C3	C1	CP5	CP3	CP1
9	66	1.52	low	-2.744236745	14.00941	0.269	0.02407	0.00695	0.0049		-2.796881415	-2.975929646	-2.864704011	-1.698269126	-3.015934981	-2.882403588	-2.900422094	-2.733368009	-2.830217835
9	67	3.2	high	-2.608545916	14.1853	0.321	0.06295	0.01008	0.01249		-2.995732274	-2.847312268	-2.645075402	-1.807888851	-2.659260037	-2.645075402	-2.937463365	-2.375155786	-2.563949857
9	68	4.56	veryHigh	-2.886075573	14.35925	0.258	0.06974	0.01142	0.0129		-3.270169119	-2.995732274	-2.864704011	-2.198225078	-2.95651156	-2.830217835	-3.296837366	-2.748872196	-2.813410717
9	69	3.8	high	-2.619179247	14.5338	0.231	0.03159	0.00879	0.007		-3.270169119	-2.718100537	-2.465104022	-1.789761467	-2.733368009	-2.430418465	-3.270169119	-2.465104022	-2.430418465
9	70	2.96	med	-2.621102799	14.7093	0.26	0.05784	0.01055	0.01274		-2.813410717	-2.847312268	-2.813410717	-1.62964062	-2.645075402	-2.830217835	-2.796881415	-2.465104022	-2.748872196
9	71	3.88	high	-2.761815066	14.88426	0.257	0.16413	0.01772	0.03235		-3.244193633	-2.882403588	-2.63108916	-1.987774353	-2.864704011	-2.590267165	-3.244193633	-2.780620894	-2.63108916
9	72	4.24	veryHigh	-2.780201542	15.05835	0.204	0.05477	0.01203	0.01258		-3.146555163	-2.995732274	-2.733368009	-2.282782466	-2.748872196	-2.688247574	-3.218875825	-2.603690186	-2.603690186
9	73	2.84	med	-2.504616406	15.2356	0.337	0.03838	0.00666	0.0064		-2.95651156	-2.764620553	-2.47693848	-1.795767491	-2.488914671	-2.407945609	-2.900422094	-2.385966702	-2.364460497
9	74	1.56	low	-2.766496432	15.40891	0.235	0.07213	0.01574	0.01667		-3.101092789	-2.975929646	-2.659260037	-2.103734234	-2.748872196	-2.70306266	-3.170085661	-2.733368009	-2.70306266
9	75	0	noReward	-2.670338267	15.58663	0.397	0.04863	0.00692	0.00829		-3.296837366	-2.918771232	-2.525728644	-1.838851077	-2.688247574	-2.525728644	-3.296837366	-2.465104022	-2.47693848
9	76	0	noReward	-2.276020757	15.76095	0.357	0.06882	0.01028	0.01204		-2.882403588	-2.396895772	-2.055725015	-1.897119985	-2.312635429	-2.024953356	-2.796881415	-2.137070655	-1.980501594
9	77	0.4	veryLow		15.93636	0.38	0.09414	0.01178	0.01781										
9	78	0	noReward	-2.583173626	16.11025	0.312	0.0642	0.00932	0.0123		-2.975929646	-2.603690186	-2.63108916	-1.64506509	-2.673648774	-2.673648774	-2.937463365	-2.47693848	-2.63108916
9	79	0	noReward	-2.784976145	16.28365	0.215	0.04103	0.00943	0.00821		-3.244193633	-2.733368009	-2.780620894	-2.009915479	-2.748872196	-2.830217835	-3.218875825	-2.718100537	-2.780620894
9	80	0.04	veryLow	-2.969890755	16.45949	0.266	0.09334	0.0116	0.01989		-3.296837366	-2.937463365	-3.015934981	-2.18036746	-3.079113882	-3.015934981	-3.270169119	-2.937463365	-2.995732274
9	81	0	noReward	-2.378082837	16.63538	0.317	0.04277	0.00748	0.00765		-2.764620553	-2.407945609	-2.26336438	-1.937941979	-2.396895772	-2.282782466	-2.733368009	-2.3330443	-2.282782466
9	82	4.36	veryHigh	-2.614543732	16.81201	0.416	0.09928	0.01022	0.01644		-2.95651156	-2.63108916	-2.525728644	-2.253794929	-2.659260037	-2.603690186	-3.015934981	-2.407945609	-2.47693848
9	83	4.72	veryHigh	-2.522441779	16.98401	0.236	0.05836	0.00838	0.01149		-2.937463365	-2.645075402	-2.513306124	-1.987774353	-2.513306124	-2.513306124	-2.847312268	-2.302585093	-2.44184716
9	84	0.8	veryLow	-2.414698142	17.16085	0.344	0.1131	0.00937	0.019		-2.673648774	-2.002480501	-2.375155786	-2.302585093	-2.385966702	-2.364460497	-2.659260037	-2.538307427	-2.430418465
9	85	0	noReward	-2.167975387	17.65463	0.455	0.09845	0.00849	0.01549		-2.137070655	-2.364460497	-2.312635429	-1.500583508	-2.225624052	-2.273026291	-2.171556831	-2.273026291	-2.253794929
9	86	1.4	low	-2.720913074	17.82641	0.26	0.03326	0.00855	0.00608		-3.015934981	-3.057607677	-2.796881415	-1.777856564	-2.830217835	-2.748872196	-2.95651156	-2.645075402	-2.659260037
9	87	0	noReward	-2.159861295	18.00201	0.299	0.0807	0.01084	0.01358		-2.396895772	-2.525728644	-2.225624052	-1.491654877	-2.103734234	-2.225624052	-2.385966702	-1.937941979	-2.145581344
9	88	3.64	high	-2.853960548	18.17693	0.29199	0.02836	0.00722	0.00479		-3.218875825	-3.146555163	-2.900422094	-1.671313316	-2.975929646	-2.900422094	-3.244193633	-2.780620894	-2.847312268
9	89	0	noReward	-2.267145755	18.355	0.476	0.01771	0.00552	0.00275		-2.659260037	-2.364460497	-2.189256408	-1.682008605	-2.282782466	-2.171556831	-2.70306266	-2.18036746	-2.171556831
9	90	1.88	low	-2.530892007	18.52641	0.256	0.02767	0.0064	0.00493		-3.194183212	-2.617295838	-2.3227878	-1.903808973	-2.453407983	-2.292634762	-3.194183212	-2.47693848	-2.3227878
9	91	3.04	high	-2.169275216	18.70271	0.337	0.04062	0.00928	0.00801		-2.796881415	-2.538307427	-2.171556831	-0.321583624	-2.353878387	-2.171556831	-2.780620894	-2.234926445	-2.154165088
9	92	0	noReward	-2.573706243	18.87755	0.325	0.03024	0.00651	0.0048		-2.995732274	-2.748872196	-2.513306124	-1.737271284	-2.70306266	-2.501036032	-2.937463365	-2.513306124	-2.513306124
9	93	4.08	veryHigh	-2.574290354	19.05246	0.32	0.03355	0.01	0.00781		-2.937463365	-2.764620553	-2.63108916	-1.655481851	-2.563949857	-2.63108916	-2.900422094	-2.453407983	-2.63108916
9	94	1.72	low	-2.669193772	19.22846	0.381	0.03154	0.00671	0.00506		-3.123565645	-2.864704011	-2.63108916	-1.897119985	-2.63108916	-2.577021939	-3.170085661	-2.551046452	-2.577021939
9	95	0.24	veryLow	-2.748054664	19.40435	0.429	0.04048	0.00692	0.00659		-3.244193633	-2.864704011	-2.590267165	-1.937941979	-2.813410717	-2.617295838	-3.244193633	-2.830217835	-2.590267165
9	96	2.92	med	-2.857841752	19.57565	0.21	0.02518	0.00665	0.00545		-3.324236341	-2.900422094	-2.748872196	-1.931021537	-2.95651156	-2.748872196	-3.411247718	-2.918771232	-2.780620894
9	97	2.72	med	-2.880631021	19.75141	0.257	0.04645	0.00969	0.00941		-3.473768074	-3.057607677	-2.673648774	-2.225624052	-2.937463365	-2.659260037	-3.506557897	-2.718100537	-2.673648774
9	98	4.48	veryHigh	-2.337683969	19.92768	0.328	0.01804	0.00498	0.00259		-2.864704011	-2.577021939	-2.103734234	-1.890475442	-2.364460497	-2.120263536	-2.882403588	-2.18036746	-2.055725015
9	99	3.96	high	-2.475147539	20.10141	0.255	0.04106	0.00831	0.00758		-2.975929646	-2.645075402	-2.312635429	-1.838851077	-2.525728644	-2.3330443	-2.95651156	-2.385966702	-2.302585093
9	100	0	noReward	-2.726224229	20.27703	0.28999	0.0431	0.00882	0.00762		-3.270169119	-2.937463365	-2.551046452	-1.897119985	-2.764620553	-2.617295838	-3.244193633	-2.70306266	-2.551046452
9	101	3.72	high	-2.69268849	20.45038	0.189	0.02998	0.00662	0.00576		-2.95651156	-2.900422094	-2.70306266	-1.903808973	-2.764620553	-2.688247574	-2.995732274	-2.603690186	-2.718100537
9	102	0.92	veryLow	-2.748696847	20.62743	0.313	0.03456	0.00636	0.00567		-3.101092789	-2.975929646	-2.70306266	-2.145581344	-2.813410717	-2.70306266	-3.101092789	-2.563949857	-2.63108916
9	103	4.04	veryHigh	-2.423406694	20.8023	0.302	0.02001	0.00545	0.00315		-3.057607677	-2.488914671	-2.207274913	-1.966112856	-2.419118909	-2.154165088	-3.057607677	-2.3227878	-2.137070655
9	104	0.28	veryLow	-2.828055962	20.97813	0.356	0.05133	0.00683	0.00782		-3.123565645	-3.079113882	-2.882403588	-1.814005078	-2.882403588	-2.900422094	-3.123565645	-2.764620553	-2.882403588
9	105	0.84	veryLow	-2.604309313	21.15153	0.259	0.03165	0.00739	0.00628		-3.270169119	-2.70306266	-2.353878387	-1.910543005	-2.673648774	-2.364460497	-3.218875825	-2.590267165	-2.353878387
9	106	2.04	med	-2.548582007	21.32803	0.346	0.03408	0.00623	0.00451		-3.036554268	-2.673648774	-2.396895772	-1.883874758	-2.563949857	-2.385966702	-3.101092789	-2.44184716	-2.453407983
9	107	0	noReward	-2.591801037	21.50141	0.252	0.01582	0.00522	0.00236		-3.057607677	-2.659260037	-2.47693848	-1.951928221	-2.590267165	-2.47693848	-3.146555163	-2.453407983	-2.513306124
9	108	0	noReward	-2.191185414	21.67828	0.359	0.02317	0.00518	0.00333		-2.63108916	-2.430418465	-2.111964733	-1.807888851	-2.189256408	-2.032557956	-2.645075402	-1.877317358	-1.995100393
9	109	2.52	med	-2.672649659	21.85146	0.251	0.01332	0.00516	0.00216		-3.101092789	-2.70306266	-2.488914671	-2.120263536	-2.733368009	-2.538307427	-3.146555163	-2.733368009	-2.488914671
9	110	1.6	low	-2.855945089	22.02836	0.366	0.01868	0.00505	0.00261		-3.352407217	-2.900422094	-2.70306266	-2.017406151	-2.864704011	-2.718100537	-3.442019376	-2.95651156	-2.748872196
9	111	0	noReward	-2.765829708	22.20316	0.353	0.02082	0.00525	0.00291		-3.296837366	-3.123565645	-2.551046452	-2.087473713	-2.882403588	-2.590267165	-3.218875825	-2.603690186	-2.538307427
9	112	3.16	high	-2.699373603	22.37613	0.229	0.019	0.00648	0.00409		-3.101092789	-2.830217835	-2.603690186	-2.009915479	-2.830217835	-2.645075402	-3.036554268	-2.673648774	-2.563949857
9	113	2.44	med	-2.800159611	22.5522	0.294	0.01402	0.00463	0.00206		-3.170085661	-3.036554268	-2.847312268	-1.832581464	-2.900422094	-2.830217835	-3.170085661	-2.617295838	-2.796881415
9	114	0.48	veryLow	-2.798013218	22.72756	0.316	0.0284	0.00573	0.00448		-3.270169119	-2.864704011	-2.617295838	-2.207274913	-2.882403588	-2.603690186	-3.244193633	-2.847312268	-2.645075402
9	115	4.52	veryHigh	-2.850235832	22.9015	0.25	0.01811	0.00563	0.00327		-3.194183212	-2.995732274	-2.864704011	-1.958995389	-2.918771232	-2.830217835	-3.244193633	-2.780620894	-2.864704011
9	116	1.28	low	-2.67236085	23.07728	0.297	0.01241	0.00543	0.00224		-3.244193633	-2.70306266	-2.44184716	-2.137070655	-2.645075402	-2.44184716	-3.296837366	-2.733368009	-2.407945609
9	117	0	noReward	-2.736601683	23.25253	0.31	0.02564	0.00611	0.00487		-3.146555163	-2.975929646	-2.718100537	-1.966112856	-2.813410717	-2.718100537	-3.123565645	-2.603690186	-2.563949857
9	118	0	noReward	-2.874522247	23.42235						-3.296837366	-3.244193633	-2.813410717	-2.198225078	-2.918771232	-2.796881415	-3.296837366	-2.617295838	-2.688247574
9	119	2.64	med	-2.811788802	23.6039	0.391	0.07101	0.00852	0.01136		-3.101092789	-3.079113882	-2.882403588	-1.883874758	-2.918771232	-2.900422094	-3.079113882	-2.63108916	-2.830217835
9	120	0	noReward	-2.665311827	23.77888	0.388	0.03718	0.00683	0.00686		-3.270169119	-2.918771232	-2.47693848	-2.055725015	-2.733368009	-2.47693848	-3.170085661	-2.488914671	-2.396895772
9	121	1.68	low	-2.502549868	23.95226	0.29099	0.05361	0.00834	0.00981		-2.733368009	-2.718100537	-2.525728644	-2.017406151	-2.47693848	-2.501036032	-2.733368009	-2.375155786	-2.44184716
9	122	0	noReward	-2.817285429	24.12833	0.356	0.04228	0.0065	0.00654		-3.244193633	-2.995732274	-2.764620553	-1.987774353	-2.830217835	-2.748872196	-3.270169119	-2.780620894	-2.733368009
9	123	3.6	high	-2.174566587	24.30105	0.219	0.02112	0.00588	0.00421		-2.796881415	-2.364460497	-2.207274913	-0.141563564	-2.407945609	-2.282782466	-2.764620553	-2.3227878	-2.282782466
9	124	0.68	veryLow	-2.190586142	24.47976	0.441	0.02608	0.00557	0.0039		-2.733368009	-2.430418465	-2.198225078	-0.455706325	-2.343407088	-2.244316185	-2.70306266	-2.343407088	-2.26336438
9	125	4.76	veryHigh	-2.392291554	24.65345	0.363	0.01641	0.00484	0.00228		-2.95651156	-2.617295838	-2.375155786	-0.763569645	-2.617295838	-2.419118909	-2.918771232	-2.47693848	-2.385966702
9	126	4.68	veryHigh	-2.692652886	24.8284	0.357	0.0575	0.00986	0.01069		-3.123565645	-2.813410717	-2.748872196	-1.604450371	-2.780620894	-2.813410717	-3.057607677	-2.603690186	-2.688247574
9	127	0.36	veryLow	-2.262909513	25.30503	0.375	0.0963	0.01222	0.01834		-2.488914671	-2.63108916	-2.312635429	-1.005121946	-2.465104022	-2.3227878	-2.563949857	-2.3227878	-2.253794929
9	128	2.2	med	-2.271945333	25.47831	0.272	0.04611	0.00928	0.0081		-2.813410717	-2.525728644	-2.244316185	-0.954511945	-2.343407088	-2.244316185	-2.813410717	-2.282782466	-2.225624052
9	129	0	noReward	-2.905159012	25.6532	0.264	0.05357	0.01213	0.01243		-3.057607677	-3.101092789	-3.036554268	-1.48722028	-3.101092789	-3.101092789	-3.057607677	-3.146555163	-3.057607677
9	130	4.44	veryHigh	-2.580068319	25.82381						-3.101092789	-2.796881415	-2.501036032	-1.801809805	-2.590267165	-2.465104022	-3.057607677	-2.453407983	-2.453407983
9	131	4.88	veryHigh	-2.571887871	26.00316	0.262	0.04769	0.01308	0.00919		-3.036554268	-2.764620553	-2.453407983	-2.002480501	-2.538307427	-2.551046452	-2.995732274	-2.396895772	-2.407945609
9	132	0	noReward	-2.342637265	26.17815	0.258	0.05259	0.0135	0.00962		-2.748872196	-2.617295838	-2.234926445	-1.814005078	-2.253794929	-2.234926445	-2.764620553	-2.234926445	-2.18036746
9	133	0	noReward	-2.794478626	26.3527	0.23	0.04805	0.01315	0.00878		-3.146555163	-3.036554268	-2.813410717	-1.766091722	-2.937463365	-2.813410717	-3.170085661	-2.733368009	-2.733368009
9	134	0	noReward	-2.658658315	26.52888	0.301	0.03146	0.01034	0.00612		-2.995732274	-2.918771232	-2.659260037	-1.883874758	-2.718100537	-2.659260037	-2.975929646	-2.513306124	-2.603690186
9	135	0	noReward	-2.502109605	26.70278	0.235	0.06823	0.01409	0.0133		-2.975929646	-2.577021939	-2.44184716	-1.714798428	-2.501036032	-2.465104022	-3.015934981	-2.430418465	-2.396895772
9	136	1.92	low	-2.778170041	26.87846	0.277	0.02603	0.01086	0.00526		-3.079113882	-2.975929646	-2.813410717	-2.063568193	-2.882403588	-2.813410717	-2.995732274	-2.63108916	-2.748872196
9	137	3.12	high	-2.52557337	27.05428	0.322	0.03969	0.01171	0.00782		-3.101092789	-2.673648774	-2.343407088	-2.111964733	-2.488914671	-2.292634762	-3.170085661	-2.3227878	-2.225624052
9	138	1.04	low	-2.867369293	27.23003	0.367	0.03756	0.01241	0.00748		-3.218875825	-3.079113882	-2.796881415	-2.095570924	-2.937463365	-2.830217835	-3.270169119	-2.813410717	-2.764620553
9	139	1.48	low	-2.516507618	27.40515	0.375	0.03018	0.0102	0.00536		-3.036554268	-2.780620894	-2.430418465	-1.737271284	-2.525728644	-2.44184716	-2.95651156	-2.375155786	-2.364460497
9	140	3.56	high	-3.046209471	27.57893	0.3	0.04736	0.01062	0.00804		-3.381394754	-3.381394754	-3.015934981	-2.353878387	-3.146555163	-3.015934981	-3.473768074	-2.764620553	-2.882403588
9	141	0.6	veryLow	-2.638994755	27.74891						-3.036554268	-2.864704011	-2.63108916	-1.924148657	-2.645075402	-2.617295838	-3.015934981	-2.465104022	-2.551046452
9	142	0	noReward	-2.883793338	27.92786	0.236	0.03357	0.01171	0.00587		-3.352407217	-3.015934981	-2.882403588	-1.845160246	-3.036554268	-2.847312268	-3.296837366	-2.830217835	-2.847312268
9	143	0	noReward	-2.868189981	28.10368	0.28399	0.02897	0.00946	0.00501		-3.218875825	-3.079113882	-3.015934981	-2.047942875	-2.882403588	-2.918771232	-3.146555163	-2.603690186	-2.900422094
9	144	0	noReward	-2.521378864	28.27843	0.268	0.05054	0.01082	0.00934		-2.847312268	-2.63108916	-2.525728644	-1.973281346	-2.488914671	-2.488914671	-2.830217835	-2.465104022	-2.44184716
9	145	4.12	veryHigh	-2.659941399	28.45276	0.227	0.0721	0.01234	0.01405		-3.015934981	-2.796881415	-2.617295838	-1.924148657	-2.688247574	-2.603690186	-3.015934981	-2.673648774	-2.603690186
9	146	1.24	low	-2.6851664	28.62825	0.255	0.02196	0.00866	0.00492		-3.123565645	-2.659260037	-2.603690186	-2.087473713	-2.796881415	-2.63108916	-3.123565645	-2.563949857	-2.577021939
9	147	0	noReward	-1.980412463	28.80485	0.35	0.05405	0.01169	0.01037		-2.603690186	-1.951928221	-1.709258248	-1.655481851	-1.966112856	-1.760260802	-2.563949857	-1.864330162	-1.74869998
9	148	3.92	high	-2.196952022	28.9785	0.27	0.04981	0.00966	0.00945		-2.764620553	-2.430418465	-2.137070655	-0.697155202	-2.396895772	-2.171556831	-2.718100537	-2.302585093	-2.154165088
9	149	1.12	low	-2.354169946	29.1552	0.373	0.02549	0.00883	0.00465		-2.796881415	-2.563949857	-2.364460497	-0.916290732	-2.513306124	-2.407945609	-2.796881415	-2.44184716	-2.385966702
9	150	2.36	med	-2.457201178	29.32785	0.232	0.02301	0.00831	0.00441		-2.882403588	-2.385966702	-2.465104022	-1.666008264	-2.538307427	-2.453407983	-2.918771232	-2.396895772	-2.407945609
9	151	4.16	veryHigh	-2.377673122	29.50583	0.411	0.03185	0.00973	0.00501		-2.796881415	-2.137070655	-2.407945609	-1.7837913	-2.385966702	-2.396895772	-2.718100537	-2.364460497	-2.407945609
9	152	2.28	med	-2.587063091	29.67898	0.297	0.04126	0.01141	0.00834		-2.918771232	-2.465104022	-2.603690186	-2.207274913	-2.577021939	-2.590267165	-2.918771232	-2.47693848	-2.525728644
9	153	3.24	high	-2.940651415	29.85456	0.333	0.03924	0.0084	0.00652		-3.540459449	-3.015934981	-2.937463365	-2.120263536	-2.937463365	-2.830217835	-3.473768074	-2.796881415	-2.813410717
9	154	1.08	low	-2.521645282	30.02931	0.317	0.03253	0.009	0.00647		-2.813410717	-2.430418465	-2.538307427	-2.128631786	-2.577021939	-2.525728644	-2.830217835	-2.385966702	-2.465104022
9	155	0	noReward	-2.602894745	30.20326	0.251	0.04055	0.00874	0.00721		-2.918771232	-2.453407983	-2.603690186	-2.071473372	-2.659260037	-2.645075402	-2.918771232	-2.538307427	-2.617295838
9	156	0	noReward	-2.632717597	30.37698	0.177	0.02784	0.0071	0.00507		-2.900422094	-2.513306124	-2.748872196	-2.024953356	-2.748872196	-2.70306266	-2.918771232	-2.47693848	-2.659260037
9	157	2.24	med	-2.515330009	30.55331	0.256	0.05108	0.00969	0.00998		-2.95651156	-2.617295838	-2.47693848	-1.890475442	-2.501036032	-2.453407983	-2.937463365	-2.407945609	-2.396895772
9	158	2.76	med	-2.42266545	30.73013	0.363	0.10499	0.0109	0.01773		-2.645075402	-2.198225078	-2.47693848	-1.883874758	-2.501036032	-2.453407983	-2.63108916	-2.501036032	-2.513306124
9	159	3.68	high	-2.060723004	30.90296	0.232	0.02546	0.00758	0.00482		-2.302585093	-1.754463684	-2.032557956	-1.980501594	-2.002480501	-2.071473372	-2.282782466	-2.040220829	-2.079441542
9	160	3.48	high	-1.99252927	31.07906	0.299	0.09403	0.01069	0.01604		-2.225624052	-1.448169765	-2.024953356	-1.537117251	-2.024953356	-2.055725015	-2.26336438	-2.207274913	-2.145581344
9	161	0.72	veryLow	-2.117442316	31.25538	0.375	0.10139	0.0114	0.01816		-2.3330443	-1.731605546	-2.128631786	-1.832581464	-2.145581344	-2.171556831	-2.343407088	-2.216407397	-2.154165088
9	162	0	noReward	-2.304393426	31.43095	0.408	0.057	0.00739	0.00835		-2.563949857	-1.973281346	-2.375155786	-1.845160246	-2.396895772	-2.375155786	-2.563949857	-2.302585093	-2.343407088
9	163	0.96	veryLow	-2.365895273	31.60341	0.255	0.02563	0.00734	0.00485		-2.70306266	-1.980501594	-2.244316185	-2.002480501	-2.430418465	-2.292634762	-2.733368009	-2.603690186	-2.302585093
9	164	2.08	med	-2.409798691	31.78471	0.634	0.05676	0.00709	0.00785		-2.525728644	-1.973281346	-2.525728644	-2.063568193	-2.407945609	-2.525728644	-2.563949857	-2.538307427	-2.563949857
9	165	4.84	veryHigh	-2.403934972	31.95401	0.29099	0.02279	0.00668	0.00491		-2.659260037	-2.216407397	-2.501036032	-1.655481851	-2.501036032	-2.488914671	-2.659260037	-2.465104022	-2.488914671
9	166	0.16	veryLow	-2.397053968	32.12708	0.176	0.01984	0.00626	0.0033		-2.590267165	-1.973281346	-2.617295838	-1.619488248	-2.47693848	-2.590267165	-2.563949857	-2.538307427	-2.603690186
9	167	4.96	veryHigh	-2.111321392	32.30358	0.265	0.07771	0.01032	0.01432		-2.225624052	-1.870802677	-2.162823151	-1.980501594	-2.087473713	-2.171556831	-2.253794929	-2.103734234	-2.145581344
9	168	0.52	veryLow	-2.583334279	32.47898	0.28799	0.03896	0.00803	0.00681		-2.796881415	-2.111964733	-2.617295838	-2.162823151	-2.617295838	-2.673648774	-2.830217835	-2.780620894	-2.659260037
10	1	0	noReward	-2.040187577	1.94923	0.247	0.02482	0.00417	0.0042	0.466666667	-1.139434283	-2.055725015	-2.171556831	-1.398366942	-2.225624052	-2.385966702	-2.207274913	-2.312635429	-2.465104022
10	2	0.2	veryLow	-2.048610178	2.12428	0.252	0.01481	0.00406	0.00329	0.466666667	-0.820980552	-1.951928221	-2.002480501	-1.570217199	-2.501036032	-2.189256408	-2.617295838	-2.430418465	-2.353878387
10	3	1.36	low	-2.016275021	2.29961	0.268	0.02345	0.00481	0.00393	0.466666667	-0.811930717	-2.063568193	-2.44184716	-1.650259907	-2.071473372	-2.513306124	-2.145581344	-1.995100393	-2.453407983
10	4	0.56	veryLow	-2.306557289	2.4737	0.215	0.02532	0.00484	0.00547	0.466666667	-0.805196684	-2.603690186	-2.617295838	-1.46967597	-2.70306266	-2.70306266	-2.645075402	-2.538307427	-2.673648774
10	5	3.84	high	-2.227444392	2.64886	0.225	0.02365	0.00452	0.00449	0.466666667	-0.91130319	-2.225624052	-2.18036746	-1.807888851	-2.513306124	-2.501036032	-2.830217835	-2.513306124	-2.563949857
10	6	0	noReward	-2.397880627	2.82453	0.265	0.01831	0.00445	0.00369	0.466666667	-1.032824548	-2.364460497	-2.525728644	-1.917322692	-2.780620894	-2.673648774	-2.975929646	-2.577021939	-2.733368009
10	7	4.32	veryHigh	-2.260921261	3.00005	0.295	0.04731	0.00576	0.00823	0.466666667	-0.850971266	-2.364460497	-2.525728644	-1.917322692	-2.780620894	-2.673648774	-2.975929646	-2.577021939	-2.733368009
10	8	2.4	med	-2.239059316	3.17518	0.303	0.01833	0.0058	0.00413	0.466666667	-1.02443289	-2.364460497	-2.103734234	-1.801809805	-2.645075402	-2.465104022	-2.733368009	-2.659260037	-2.551046452
10	9	1.2	low	-2.239059316	3.34883	0.222	0.03735	0.00649	0.00783	0.466666667	-1.207311706	-2.225624052	-2.111964733	-2.040220829	-2.488914671	-2.312635429	-2.688247574	-2.538307427	-2.538307427
10	10	4.28	veryHigh	-2.399010925	3.52465	0.27	0.04428	0.00624	0.00847	0.466666667	-0.869884359	-2.3227878	-2.617295838	-1.937941979	-2.764620553	-2.733368009	-2.830217835	-2.796881415	-2.718100537
10	11	3.36	high	-2.292409173	3.69928	0.248	0.01464	0.00341	0.0028	0.466666667	-1.027222293	-2.375155786	-2.488914671	-1.527857925	-2.63108916	-2.764620553	-2.688247574	-2.538307427	-2.590267165
10	12	3.52	high	-2.203796456	3.87378	0.216	0.02494	0.00511	0.00462	0.466666667	-0.811930717	-2.312635429	-2.385966702	-1.807888851	-2.3330443	-2.430418465	-2.748872196	-2.465104022	-2.538307427
10	13	0	noReward	-2.210260347	4.04961	0.266	0.03066	0.00773	0.00655	0.466666667	-0.983499482	-2.189256408	-2.171556831	-1.958995389	-2.551046452	-2.302585093	-2.645075402	-2.577021939	-2.513306124
10	14	4.92	veryHigh	-2.118778963	4.22423	0.244	0.02164	0.00468	0.00423	0.466666667	-1.120857898	-2.225624052	-2.282782466	-1.777856564	-2.3330443	-2.396895772	-2.430418465	-2.137070655	-2.364460497
10	15	0	noReward	-2.279799742	4.39878	0.215	0.02472	0.00496	0.00524	0.466666667	-1.958995389	-2.3227878	-2.282782466	-2.103734234	-2.071473372	-2.302585093	-2.718100537	-2.292634762	-2.465104022
10	16	0	noReward	-2.006212326	4.57438	0.249	0.02819	0.00546	0.00628	0.466666667	-0.96233467	-2.087473713	-1.737271284	-1.795767491	-2.282782466	-1.937941979	-2.796881415	-2.292634762	-2.162823151
10	17	2.56	med	-2.392536542	4.7492	0.239	0.01712	0.0038	0.00367	0.466666667	-0.84397007	-2.198225078	-2.419118909	-2.563949857	-2.688247574	-2.645075402	-2.718100537	-2.659260037	-2.796881415
10	18	4.64	veryHigh	-2.400676053	4.9244	0.25	0.04039	0.00777	0.0094	0.466666667	-1.22758267	-2.538307427	-2.47693848	-2.040220829	-2.918771232	-2.590267165	-2.659260037	-2.551046452	-2.603690186
10	19	1.76	low	-2.390563767	5.09928	0.244	0.03831	0.00617	0.00794	0.466666667	-1.041287222	-2.385966702	-2.538307427	-2.244316185	-2.645075402	-2.688247574	-2.830217835	-2.453407983	-2.688247574
10	20	0.44	veryLow	-2.595418987	5.2734	0.188	0.02454	0.00438	0.00594	0.466666667	-0.84629836	-2.44184716	-2.659260037	-2.407945609	-2.975929646	-2.95651156	-3.079113882	-3.015934981	-2.975929646
10	21	0	noReward	-1.968136165	5.44898	0.222	0.0322	0.00579	0.00641	0.466666667	-0.949330586	-2.002480501	-2.095570924	-1.789761467	-2.087473713	-2.253794929	-2.207274913	-2.024953356	-2.302585093
10	22	3.28	high	-2.498963692	5.6247	0.266	0.01864	0.00484	0.00389	0.466666667	-1.084709383	-2.419118909	-2.44184716	-2.071473372	-2.918771232	-2.659260037	-3.057607677	-2.900422094	-2.937463365
10	23	4.4	veryHigh	-2.395450191	5.79901	0.225	0.06567	0.00785	0.01268	0.466666667	-0.939047719	-2.453407983	-2.465104022	-2.234926445	-2.718100537	-2.617295838	-2.882403588	-2.645075402	-2.603690186
10	24	0.12	veryLow	-2.378510519	5.97403	0.224	0.02523	0.00669	0.00696	0.466666667	-1.287354413	-2.26336438	-2.234926445	-2.44184716	-2.673648774	-2.501036032	-2.882403588	-2.645075402	-2.47693848
10	25	2.48	med	-2.383817896	6.14883	0.213	0.02284	0.00452	0.00538	0.466666667	-0.926341068	-2.488914671	-2.375155786	-2.189256408	-2.830217835	-2.603690186	-2.882403588	-2.513306124	-2.645075402
10	26	0	noReward	-2.139607945	6.32331	0.182	0.02659	0.00437	0.00482	0.466666667	-0.923818998	-2.198225078	-1.820158944	-2.3330443	-2.577021939	-2.154165088	-2.488914671	-2.375155786	-2.385966702
10	27	0	noReward		6.49933	0.24	0.017	0.00445	0.00431	0.466666667									
10	28	1.8	low	-2.707335556	6.67418	0.229	0.02804	0.00623	0.00695	0.466666667	-2.764620553	-2.645075402	-2.645075402	-2.501036032	-2.900422094	-2.688247574	-3.036554268	-2.525728644	-2.659260037
10	29	1.16	low	-2.403670115	6.84986	0.271	0.02606	0.00486	0.00568	0.466666667	-2.538307427	-2.273026291	-2.364460497	-2.282782466	-2.253794929	-2.396895772	-2.847312268	-2.3330443	-2.343407088
